customer_id,age,service_segment,signup_channel,primary_device,tenure_months,contract_type,plan_tier,num_services,has_family_plan
CX04055,25,Streaming,Organic Search,Desktop,19,Two year,Standard,2,False
CX04056,29,Cloud Storage,Influencer,Mobile,16,Month-to-month,Plus,2,False
CX04057,33,Productivity,App Store,Mobile,8,Month-to-month,Premium,8,False
CX04058,57,Fintech,Organic Search,Desktop,5,Month-to-month,Standard,1,False
CX04059,29,Productivity,Organic Search,Mobile,5,Month-to-month,Premium,4,False
CX04060,68,Cloud Storage,Referral,Mobile,70,Two year,Standard,1,False
CX04061,33,Fintech,App Store,Desktop,19,Annual,Plus,4,False
CX04062,40,Streaming,App Store,Mobile,4,Annual,Standard,2,False
CX04063,35,News & Media,Influencer,Mobile,23,Annual,Standard,4,False
CX04064,44,Productivity,App Store,Mobile,18,Annual,Premium,3,False
CX04065,41,Fintech,Organic Search,Mobile,27,Annual,Basic,3,False
CX04066,37,Fintech,Organic Search,Desktop,14,Two year,Standard,3,False
CX04067,31,Productivity,Email Campaign,Desktop,46,Annual,Basic,1,False
CX04068,28,Streaming,Organic Search,Desktop,52,Annual,Premium,4,False
CX04069,45,Streaming,Organic Search,Desktop,8,Annual,Standard,5,True
CX04070,40,Fitness,App Store,Desktop,47,Month-to-month,Plus,1,True
CX04071,45,Fitness,Email Campaign,Mobile,28,Two year,Plus,8,False
CX04072,46,Streaming,Email Campaign,Desktop,33,Month-to-month,Basic,2,False
CX04073,43,Cloud Storage,Paid Social,Mobile,46,Annual,Basic,1,False
CX04074,30,Fintech,App Store,Mobile,39,Two year,Premium,4,False
CX04075,54,Cloud Storage,Referral,Desktop,8,Month-to-month,Basic,3,False
CX04076,30,News & Media,Influencer,Mobile,27,Month-to-month,Standard,1,False
CX04077,18,News & Media,App Store,Desktop,9,Month-to-month,Plus,3,False
CX04078,18,Cloud Storage,Organic Search,Mobile,33,Two year,Premium,8,False
CX04079,20,Streaming,Paid Social,Smart TV,4,Month-to-month,Basic,1,True
CX04080,52,Streaming,App Store,Mobile,8,Month-to-month,Plus,4,True
CX04081,18,Streaming,Organic Search,Mobile,31,Month-to-month,Premium,2,False
CX04082,36,Cloud Storage,Influencer,Mobile,58,Two year,Standard,3,False
CX04083,45,Fintech,Paid Social,Mobile,19,Annual,Standard,4,False
CX04084,37,Cloud Storage,Referral,Mobile,6,Annual,Standard,2,False
CX04085,18,Fitness,Paid Social,Desktop,6,Annual,Standard,4,False
CX04086,36,Gaming,Organic Search,Mobile,39,Annual,Plus,1,False
CX04087,18,Fitness,Organic Search,Tablet,15,Annual,Basic,2,False
CX04088,24,Streaming,App Store,Mobile,18,Month-to-month,Basic,3,False
CX04089,23,Streaming,Organic Search,Mobile,22,Two year,Standard,3,False
CX04090,39,Streaming,Paid Social,Mobile,37,Month-to-month,Premium,7,False
CX04091,58,Productivity,App Store,Mobile,10,Month-to-month,Premium,5,False
CX04092,35,Productivity,Referral,Tablet,23,Annual,Standard,5,False
CX04093,49,Cloud Storage,Referral,Mobile,4,Month-to-month,Basic,1,False
CX04094,27,Fintech,Paid Social,Desktop,1,Month-to-month,Basic,3,True
CX04095,32,News & Media,Paid Social,Mobile,11,Month-to-month,Basic,5,False
CX04096,67,Cloud Storage,Organic Search,Desktop,29,Annual,Basic,1,False
CX04097,22,Streaming,Paid Social,Smart TV,20,Annual,Plus,3,False
CX04098,43,Cloud Storage,Referral,Mobile,27,Annual,Premium,1,False
CX04099,46,Cloud Storage,Organic Search,Mobile,19,Annual,Plus,4,False
CX04100,49,Fintech,Paid Social,Mobile,35,Annual,Premium,6,False
CX04101,49,News & Media,Influencer,Mobile,12,Month-to-month,Basic,2,False
CX04102,46,Gaming,Email Campaign,Desktop,6,Annual,Basic,2,True
CX04103,36,Gaming,Organic Search,Mobile,22,Annual,Premium,7,False
CX04104,46,Fitness,Organic Search,Desktop,33,Annual,Plus,2,False
CX04105,35,Fintech,Organic Search,Mobile,23,Annual,Premium,7,True
CX04106,18,News & Media,App Store,Mobile,5,Month-to-month,Plus,3,False
CX04107,25,Cloud Storage,Organic Search,Mobile,34,Annual,Basic,1,False
CX04108,43,News & Media,Referral,Mobile,25,Annual,Basic,2,False
CX04109,18,Productivity,App Store,Mobile,26,Month-to-month,Standard,3,True
CX04110,18,Productivity,Organic Search,Desktop,12,Month-to-month,Basic,3,True
CX04111,18,Gaming,Paid Social,Mobile,13,Month-to-month,Standard,4,False
CX04112,36,Streaming,Organic Search,Desktop,57,Two year,Plus,3,True
CX04113,34,Streaming,Referral,Tablet,9,Month-to-month,Basic,3,False
CX04114,29,Productivity,Organic Search,Mobile,33,Month-to-month,Plus,4,True
CX04115,41,Productivity,App Store,Smart TV,11,Annual,Standard,1,False
CX04116,39,Fintech,Influencer,Desktop,49,Annual,Premium,3,False
CX04117,21,Streaming,Referral,Smart TV,17,Month-to-month,Premium,5,False
CX04118,46,Streaming,Paid Social,Desktop,40,Month-to-month,Premium,8,False
CX04119,37,Fintech,Paid Social,Tablet,35,Two year,Plus,3,False
CX04120,39,Cloud Storage,Influencer,Mobile,13,Month-to-month,Premium,4,True
CX04121,37,Streaming,Referral,Mobile,30,Two year,Basic,2,True
CX04122,22,Fintech,Organic Search,Desktop,11,Month-to-month,Plus,6,True
CX04123,38,Fintech,Organic Search,Desktop,16,Month-to-month,Plus,7,False
CX04124,34,Streaming,Paid Social,Mobile,6,Month-to-month,Premium,4,False
CX04125,44,Fintech,Organic Search,Desktop,8,Month-to-month,Basic,1,False
CX04126,41,Gaming,App Store,Mobile,39,Annual,Plus,1,False
CX04127,41,Streaming,Organic Search,Mobile,26,Annual,Basic,3,False
CX04128,54,Gaming,Paid Social,Desktop,12,Month-to-month,Standard,2,False
CX04129,52,Fitness,Paid Social,Desktop,3,Month-to-month,Standard,3,True
CX04130,29,Fintech,Organic Search,Mobile,27,Annual,Standard,3,False
CX04131,38,Fitness,Paid Social,Smart TV,20,Two year,Basic,1,False
CX04132,18,Fitness,Paid Social,Desktop,27,Month-to-month,Standard,2,False
CX04133,29,Productivity,Email Campaign,Mobile,15,Annual,Standard,2,False
CX04134,41,Productivity,App Store,Mobile,15,Month-to-month,Premium,3,False
CX04135,24,Fintech,Paid Social,Mobile,9,Month-to-month,Basic,1,False
CX04136,34,Cloud Storage,Organic Search,Tablet,18,Month-to-month,Premium,4,False
CX04137,35,News & Media,App Store,Desktop,28,Annual,Standard,4,True
CX04138,35,Cloud Storage,App Store,Mobile,27,Annual,Plus,4,True
CX04139,53,Productivity,Email Campaign,Smart TV,9,Month-to-month,Basic,3,False
CX04140,28,Gaming,Organic Search,Mobile,18,Annual,Basic,2,True
CX04141,18,Fitness,Organic Search,Mobile,6,Month-to-month,Basic,2,False
CX04142,18,Fintech,App Store,Mobile,16,Month-to-month,Basic,3,True
CX04143,55,Streaming,Paid Social,Mobile,13,Annual,Premium,2,False
CX04144,39,Fitness,Paid Social,Desktop,22,Month-to-month,Standard,3,False
CX04145,24,Streaming,Email Campaign,Mobile,8,Month-to-month,Standard,2,False
CX04146,40,Fitness,Email Campaign,Mobile,20,Month-to-month,Plus,7,False
CX04147,34,Cloud Storage,Organic Search,Mobile,21,Annual,Standard,4,False
CX04148,28,Fintech,Organic Search,Tablet,4,Month-to-month,Standard,1,True
CX04149,34,Fitness,App Store,Mobile,84,Two year,Plus,4,True
CX04150,27,Productivity,App Store,Mobile,5,Month-to-month,Standard,3,True
CX04151,18,Streaming,Influencer,Smart TV,26,Month-to-month,Plus,3,False
CX04152,54,Streaming,Influencer,Smart TV,17,Month-to-month,Plus,5,False
CX04153,35,Fintech,Paid Social,Mobile,16,Month-to-month,Standard,2,False
CX04154,39,Streaming,App Store,Mobile,18,Month-to-month,Basic,1,False
CX04155,20,Streaming,App Store,Desktop,1,Month-to-month,Basic,1,False
CX04156,35,Productivity,Influencer,Smart TV,7,Month-to-month,Standard,3,True
CX04157,29,Gaming,Email Campaign,Mobile,70,Annual,Plus,3,False
CX04158,23,Fintech,Email Campaign,Tablet,24,Annual,Premium,5,False
CX04159,57,Cloud Storage,Organic Search,Mobile,2,Month-to-month,Standard,3,False
CX04160,28,Streaming,Organic Search,Desktop,29,Annual,Plus,3,False
CX04161,48,Streaming,Organic Search,Mobile,20,Month-to-month,Standard,4,False
CX04162,47,Fitness,Organic Search,Desktop,15,Annual,Basic,2,False
CX04163,44,Streaming,Influencer,Desktop,26,Month-to-month,Standard,3,True
CX04164,18,Productivity,Referral,Mobile,19,Month-to-month,Basic,1,True
CX04165,19,Fintech,App Store,Mobile,27,Annual,Basic,3,False
CX04166,52,Productivity,Organic Search,Mobile,13,Month-to-month,Basic,2,False
CX04167,36,Streaming,Organic Search,Mobile,53,Two year,Premium,6,False
CX04168,35,Streaming,Email Campaign,Desktop,34,Annual,Basic,4,True
CX04169,33,Streaming,Organic Search,Mobile,28,Two year,Standard,5,False
CX04170,51,News & Media,App Store,Mobile,16,Annual,Plus,4,False
CX04171,32,Fitness,Paid Social,Mobile,28,Annual,Plus,1,True
CX04172,18,News & Media,Paid Social,Desktop,13,Month-to-month,Basic,1,False
CX04173,18,Gaming,App Store,Mobile,57,Annual,Basic,1,True
CX04174,25,News & Media,Referral,Mobile,31,Two year,Plus,6,False
CX04175,50,Productivity,Organic Search,Smart TV,4,Month-to-month,Plus,1,False
CX04176,57,Fintech,Paid Social,Desktop,8,Month-to-month,Basic,3,False
CX04177,24,Cloud Storage,Referral,Mobile,12,Month-to-month,Plus,5,False
CX04178,29,News & Media,App Store,Mobile,65,Month-to-month,Standard,1,False
CX04179,37,Gaming,App Store,Tablet,32,Month-to-month,Standard,5,False
CX04180,51,Streaming,Email Campaign,Mobile,11,Month-to-month,Premium,2,False
CX04181,28,Cloud Storage,App Store,Mobile,10,Month-to-month,Plus,1,False
CX04182,33,Cloud Storage,Organic Search,Mobile,32,Annual,Standard,4,False
CX04183,41,Productivity,App Store,Smart TV,7,Month-to-month,Standard,4,False
CX04184,42,Streaming,Email Campaign,Mobile,2,Month-to-month,Basic,3,False
CX04185,28,News & Media,Referral,Mobile,37,Two year,Standard,3,False
CX04186,33,Fintech,Referral,Mobile,12,Month-to-month,Basic,1,False
CX04187,28,Fintech,Organic Search,Mobile,6,Month-to-month,Basic,2,False
CX04188,24,Cloud Storage,Organic Search,Smart TV,38,Annual,Premium,6,False
CX04189,31,Streaming,Organic Search,Desktop,12,Month-to-month,Plus,6,True
CX04190,30,Fitness,Paid Social,Tablet,54,Annual,Basic,1,False
CX04191,32,Gaming,Email Campaign,Mobile,57,Annual,Standard,3,False
CX04192,25,News & Media,Paid Social,Tablet,10,Month-to-month,Premium,3,True
CX04193,45,Streaming,Paid Social,Mobile,19,Annual,Basic,1,False
CX04194,57,Productivity,Paid Social,Mobile,63,Annual,Premium,5,False
CX04195,35,Streaming,Referral,Mobile,23,Month-to-month,Standard,6,False
CX04196,61,Streaming,App Store,Desktop,70,Two year,Basic,2,False
CX04197,24,Streaming,Referral,Mobile,10,Month-to-month,Standard,3,False
CX04198,30,Fintech,Organic Search,Smart TV,21,Annual,Premium,7,True
CX04199,46,Streaming,Organic Search,Mobile,12,Annual,Basic,1,False
CX04200,18,Productivity,Paid Social,Mobile,11,Month-to-month,Basic,1,True
CX04201,30,Cloud Storage,Organic Search,Desktop,13,Annual,Standard,1,True
CX04202,41,Productivity,Influencer,Mobile,29,Annual,Standard,5,False
CX04203,56,Fitness,Email Campaign,Desktop,2,Month-to-month,Basic,2,False
CX04204,18,Gaming,App Store,Desktop,65,Two year,Standard,6,False
CX04205,30,Streaming,Email Campaign,Mobile,15,Annual,Premium,7,False
CX04206,33,Productivity,Paid Social,Tablet,19,Month-to-month,Standard,1,True
CX04207,30,Productivity,Paid Social,Desktop,42,Annual,Standard,1,True
CX04208,29,Gaming,Organic Search,Desktop,35,Annual,Premium,5,False
CX04209,52,News & Media,Paid Social,Tablet,5,Annual,Basic,2,False
CX04210,34,Fitness,Paid Social,Mobile,31,Two year,Standard,5,False
CX04211,38,Fintech,App Store,Desktop,12,Two year,Premium,3,False
CX04212,36,Productivity,Referral,Smart TV,6,Month-to-month,Premium,6,False
CX04213,38,Fintech,App Store,Mobile,11,Annual,Basic,3,True
CX04214,41,Productivity,Organic Search,Mobile,15,Month-to-month,Basic,1,True
CX04215,44,Fintech,Paid Social,Mobile,10,Month-to-month,Plus,2,True
CX04216,22,Fitness,Email Campaign,Mobile,21,Month-to-month,Basic,2,False
CX04217,50,Cloud Storage,Paid Social,Tablet,1,Month-to-month,Plus,3,False
CX04218,29,Fintech,Referral,Desktop,16,Annual,Basic,2,False
CX04219,30,Streaming,Referral,Smart TV,27,Annual,Basic,2,False
CX04220,37,Fitness,App Store,Desktop,12,Month-to-month,Premium,3,False
CX04221,36,Productivity,App Store,Mobile,10,Annual,Basic,4,False
CX04222,32,Streaming,Organic Search,Mobile,14,Month-to-month,Plus,7,False
CX04223,48,Fintech,Influencer,Desktop,16,Two year,Basic,1,False
CX04224,27,Fitness,Organic Search,Mobile,7,Month-to-month,Premium,5,False
CX04225,32,Streaming,Paid Social,Mobile,21,Month-to-month,Plus,3,False
CX04226,55,News & Media,Organic Search,Desktop,8,Month-to-month,Basic,2,False
CX04227,33,Streaming,Organic Search,Mobile,6,Month-to-month,Plus,3,False
CX04228,33,Fintech,Influencer,Mobile,2,Month-to-month,Basic,2,False
CX04229,21,Cloud Storage,Influencer,Mobile,19,Month-to-month,Basic,2,False
CX04230,37,Streaming,Organic Search,Tablet,17,Month-to-month,Plus,4,False
CX04231,30,Fintech,Organic Search,Mobile,7,Month-to-month,Standard,2,True
CX04232,56,Streaming,Referral,Mobile,7,Month-to-month,Basic,2,False
CX04233,32,Cloud Storage,App Store,Tablet,8,Month-to-month,Standard,3,True
CX04234,29,Cloud Storage,Email Campaign,Smart TV,31,Annual,Basic,2,False
CX04235,45,News & Media,Organic Search,Tablet,18,Month-to-month,Standard,6,False
CX04236,49,Streaming,Referral,Mobile,12,Month-to-month,Basic,3,False
CX04237,41,Cloud Storage,Influencer,Tablet,25,Annual,Standard,4,False
CX04238,53,Fintech,Referral,Desktop,10,Annual,Standard,3,False
CX04239,34,Gaming,Paid Social,Mobile,4,Month-to-month,Plus,3,False
CX04240,18,Fitness,Referral,Smart TV,23,Annual,Standard,3,False
CX04241,32,Fintech,Organic Search,Mobile,25,Two year,Basic,2,False
CX04242,30,Gaming,Organic Search,Smart TV,19,Annual,Premium,6,False
CX04243,32,Cloud Storage,Paid Social,Mobile,15,Annual,Basic,1,True
CX04244,35,Streaming,Referral,Desktop,40,Two year,Basic,3,True
CX04245,22,Streaming,App Store,Smart TV,17,Month-to-month,Premium,6,False
CX04246,53,Productivity,Email Campaign,Mobile,42,Two year,Premium,3,False
CX04247,46,Fitness,Organic Search,Desktop,50,Month-to-month,Basic,6,False
CX04248,40,Streaming,Organic Search,Smart TV,43,Annual,Standard,2,True
CX04249,24,Streaming,Influencer,Desktop,11,Month-to-month,Standard,1,True
CX04250,18,Streaming,Organic Search,Smart TV,22,Month-to-month,Premium,4,False
CX04251,39,Cloud Storage,Paid Social,Mobile,8,Month-to-month,Basic,1,False
CX04252,40,Productivity,Organic Search,Desktop,46,Two year,Basic,1,True
CX04253,35,Streaming,Email Campaign,Mobile,1,Month-to-month,Standard,7,True
CX04254,40,Productivity,App Store,Mobile,8,Month-to-month,Standard,3,False
CX04255,35,Productivity,Paid Social,Smart TV,12,Annual,Standard,3,False
CX04256,27,News & Media,Paid Social,Mobile,22,Annual,Basic,3,True
CX04257,43,Streaming,Organic Search,Mobile,19,Month-to-month,Basic,3,True
CX04258,34,Streaming,Email Campaign,Desktop,29,Annual,Basic,1,True
CX04259,50,Fitness,Referral,Mobile,24,Annual,Standard,3,False
CX04260,40,Fitness,Paid Social,Mobile,33,Two year,Standard,2,True
CX04261,30,Cloud Storage,Paid Social,Tablet,5,Month-to-month,Basic,1,False
CX04262,24,Gaming,Email Campaign,Desktop,30,Annual,Plus,1,False
CX04263,18,Streaming,Referral,Desktop,10,Month-to-month,Basic,2,False
CX04264,51,Productivity,Organic Search,Mobile,35,Two year,Plus,2,False
CX04265,22,Fintech,Influencer,Mobile,9,Month-to-month,Standard,5,False
CX04266,44,Cloud Storage,Referral,Mobile,24,Month-to-month,Plus,4,False
CX04267,33,Productivity,Paid Social,Desktop,40,Two year,Standard,1,False
CX04268,40,Streaming,Paid Social,Mobile,37,Two year,Plus,5,False
CX04269,36,Fintech,App Store,Tablet,23,Month-to-month,Standard,1,False
CX04270,28,News & Media,Organic Search,Mobile,11,Month-to-month,Standard,3,False
CX04271,55,Productivity,App Store,Mobile,23,Month-to-month,Standard,4,False
CX04272,35,Cloud Storage,Referral,Desktop,46,Month-to-month,Basic,3,True
CX04273,46,Fintech,Organic Search,Desktop,2,Month-to-month,Basic,3,False
CX04274,38,Streaming,Organic Search,Desktop,18,Annual,Premium,5,False
CX04275,43,News & Media,Organic Search,Desktop,30,Month-to-month,Premium,5,False
CX04276,23,Cloud Storage,Referral,Desktop,52,Annual,Standard,3,False
CX04277,32,News & Media,App Store,Tablet,51,Annual,Plus,6,False
CX04278,18,News & Media,Organic Search,Mobile,13,Two year,Standard,2,True
CX04279,50,Fintech,Email Campaign,Mobile,10,Annual,Premium,5,False
CX04280,28,Streaming,Influencer,Desktop,15,Annual,Premium,8,False
CX04281,42,Streaming,Paid Social,Mobile,41,Month-to-month,Standard,5,False
CX04282,42,Streaming,Email Campaign,Mobile,11,Month-to-month,Plus,3,False
CX04283,38,Productivity,Paid Social,Mobile,48,Annual,Plus,8,False
CX04284,54,Streaming,Referral,Desktop,5,Month-to-month,Standard,3,False
CX04285,18,News & Media,Influencer,Smart TV,8,Month-to-month,Premium,3,False
CX04286,35,Streaming,Paid Social,Mobile,6,Month-to-month,Basic,4,False
CX04287,37,Fintech,Organic Search,Smart TV,25,Annual,Premium,4,False
CX04288,46,Productivity,Paid Social,Desktop,31,Month-to-month,Basic,2,True
CX04289,32,Gaming,App Store,Desktop,22,Month-to-month,Basic,4,False
CX04290,59,News & Media,Referral,Mobile,4,Month-to-month,Basic,3,False
CX04291,37,Fintech,Referral,Mobile,30,Month-to-month,Basic,2,True
CX04292,43,Streaming,Organic Search,Mobile,25,Annual,Standard,2,True
CX04293,23,Productivity,Email Campaign,Mobile,17,Annual,Premium,7,True
CX04294,61,Productivity,Referral,Smart TV,58,Two year,Basic,6,False
CX04295,34,Productivity,Referral,Tablet,22,Annual,Basic,1,False
CX04296,45,Fintech,Referral,Smart TV,19,Annual,Basic,1,False
CX04297,40,Fintech,App Store,Tablet,19,Annual,Premium,3,True
CX04298,25,Streaming,App Store,Desktop,1,Month-to-month,Basic,1,False
CX04299,38,Cloud Storage,Organic Search,Mobile,7,Annual,Plus,4,True
CX04300,49,Cloud Storage,Referral,Smart TV,13,Annual,Basic,2,False
CX04301,27,Streaming,Referral,Smart TV,43,Annual,Standard,3,False
CX04302,44,Productivity,Paid Social,Desktop,3,Month-to-month,Standard,2,False
CX04303,61,News & Media,Organic Search,Mobile,27,Annual,Standard,3,False
CX04304,51,Productivity,Organic Search,Smart TV,17,Two year,Standard,6,True
CX04305,56,Productivity,Paid Social,Tablet,1,Month-to-month,Plus,6,False
CX04306,48,Cloud Storage,App Store,Mobile,14,Annual,Plus,5,False
CX04307,24,Productivity,App Store,Tablet,8,Month-to-month,Standard,7,False
CX04308,31,Fintech,Email Campaign,Mobile,21,Month-to-month,Standard,5,False
CX04309,59,Fitness,Organic Search,Mobile,20,Annual,Basic,3,False
CX04310,33,Fintech,App Store,Mobile,11,Month-to-month,Basic,1,False
CX04311,27,News & Media,Organic Search,Mobile,8,Month-to-month,Basic,2,False
CX04312,24,Fintech,Paid Social,Tablet,7,Month-to-month,Standard,2,False
CX04313,53,Streaming,Paid Social,Mobile,18,Annual,Standard,3,False
CX04314,41,Fintech,Paid Social,Desktop,19,Month-to-month,Basic,2,False
CX04315,18,Fintech,Paid Social,Mobile,57,Annual,Basic,3,False
CX04316,50,Streaming,Influencer,Mobile,1,Month-to-month,Standard,2,False
CX04317,28,Productivity,Paid Social,Smart TV,23,Month-to-month,Basic,3,False
CX04318,34,Productivity,Influencer,Mobile,13,Month-to-month,Standard,2,True
CX04319,43,Streaming,Paid Social,Desktop,39,Two year,Plus,7,False
CX04320,27,Streaming,Email Campaign,Mobile,15,Month-to-month,Standard,2,False
CX04321,21,Cloud Storage,App Store,Desktop,21,Month-to-month,Plus,2,True
CX04322,27,Fitness,Paid Social,Mobile,52,Annual,Standard,3,True
CX04323,18,Streaming,Organic Search,Mobile,34,Annual,Plus,4,False
CX04324,20,Fintech,Influencer,Desktop,17,Month-to-month,Plus,2,True
CX04325,50,Cloud Storage,Paid Social,Mobile,20,Annual,Basic,2,False
CX04326,54,Streaming,Organic Search,Mobile,8,Month-to-month,Standard,4,False
CX04327,58,Streaming,App Store,Smart TV,13,Two year,Premium,7,True
CX04328,35,News & Media,Paid Social,Mobile,4,Month-to-month,Basic,2,True
CX04329,32,Fintech,Paid Social,Tablet,6,Month-to-month,Standard,3,False
CX04330,18,Cloud Storage,Referral,Mobile,31,Annual,Plus,3,False
CX04331,41,Streaming,Email Campaign,Mobile,8,Annual,Basic,2,False
CX04332,20,Cloud Storage,Referral,Mobile,9,Month-to-month,Plus,4,False
CX04333,47,Streaming,Organic Search,Desktop,52,Two year,Standard,2,False
